vehicle_id,vehicle_model_id,model_name,vehicle_class,maintenance_event_count,first_maintenance_incoming_at_utc,last_maintenance_release_at_utc,maintenance_cost_krw_sum_observed,legacy_part_price_krw_sum_observed,detail_part_price_krw_sum_observed,mileage_observation_count,min_maintenance_mileage_km,max_maintenance_mileage_km,insurance_cost_krw,insurance_cost_status,classification,cost_warning
11264,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11265,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11266,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11267,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11268,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11269,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11270,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11271,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11272,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11273,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11274,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11275,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11276,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11277,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11278,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11279,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11280,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11281,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11282,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11283,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11284,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11285,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11286,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11287,1850,18년 아이오닉(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11288,1984,2018 싼타페TM (2WD)[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11289,1984,2018 싼타페TM (2WD)[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11290,1984,2018 싼타페TM (2WD)[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11291,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11292,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11293,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11294,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11295,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11296,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11297,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11298,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11299,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11300,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11301,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11302,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11303,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11304,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11305,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11306,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11307,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11308,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11309,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11310,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11311,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11312,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11313,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11314,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11315,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11316,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11317,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11318,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11319,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11320,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11321,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11322,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11323,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11324,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11325,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11326,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11327,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11328,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11329,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11330,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11331,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11332,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11333,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11334,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11335,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11336,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11337,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11338,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11339,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11340,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11341,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11342,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11343,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11344,1846,18/19년 쏠라티(15인/경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11345,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11346,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11347,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11348,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11349,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11350,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11351,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11352,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11353,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11354,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11355,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11356,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11357,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11358,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11359,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11360,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11361,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11362,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11363,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11364,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11365,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11366,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11367,1846,18/19년 쏠라티(15인/경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11368,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11369,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11370,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11371,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11372,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11373,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11374,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11375,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11376,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11377,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11378,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11379,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11380,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11381,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11382,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11383,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11384,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11385,2073,그랜드스타렉스12인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11386,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11387,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11388,1846,18/19년 쏠라티(15인/경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11389,1854,19년 더뉴그랜드스타렉스12인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11390,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11391,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11392,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11393,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11394,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11395,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11396,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11397,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11398,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11399,1939,24년 레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11400,2099,25년 EV3(전기),EV,5,2025-03-07 00:34:00,2026-05-30 09:17:00,0,0,0,4,4498,37909,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11401,2099,25년 EV3(전기),EV,6,2025-03-06 06:42:00,2026-06-16 06:01:00,0,0,0,5,4376,40560,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11402,2099,25년 EV3(전기),EV,7,2025-03-07 09:17:00,2026-05-11 07:18:00,0,0,0,6,4816,37621,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11403,2099,25년 EV3(전기),EV,9,2025-03-07 23:48:00,2026-05-22 06:20:00,0,0,0,8,5715,38318,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11404,2099,25년 EV3(전기),EV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11405,2100,업무용차량,CITY,1,2025-07-18 00:00:00,2025-07-18 00:00:00,0,0,0,1,200422,200422,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11406,2100,업무용차량,CITY,7,2024-12-13 00:50:00,2025-10-30 06:53:00,0,0,910000,7,40273,45844,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11407,2100,업무용차량,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11408,2100,업무용차량,CITY,5,2025-02-12 08:58:00,2026-03-04 00:00:00,0,0,0,5,200846,201452,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11409,2100,업무용차량,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11410,2100,업무용차량,CITY,4,2025-01-17 02:39:00,2026-05-13 00:00:00,0,0,0,3,32400,40735,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11411,2100,업무용차량,CITY,12,2025-03-14 08:14:00,2026-05-13 00:00:00,0,0,3402000,7,73181,123896,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11412,2100,업무용차량,CITY,1,2025-01-08 01:18:00,2025-01-08 01:18:00,0,0,0,1,239253,239253,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
11413,2100,업무용차량,CITY,16,2025-03-24 02:09:00,2026-06-04 04:17:00,0,0,6269000,11,120231,184641,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
